gene	P1_epi1	P1_epi2	P1_epi3	P1_fiber1	P1_fiber2	P1_fiber3	E18_epi1	E18_epi2	E18_epi3	E18_fiber1	E18_fiber2	E18_fiber3	E16_epi1	E16_epi2	E16_epi3	E16_fiber1	E16_fiber2	E16_fiber3	E14_epi1	E14_epi2	E14_epi3	E14_fiber1	E14_fiber2	E14_fiber3
Gfpt2	0.787435	1.47554	1.4851	0.126907	0.158056	0.0693168	0.93896	1.06528	1.54735	0.139738	0.088939	0.125661	0.646598	0.762014	0.880086	0.407997	0.363904	0.308137	0.864283	0.998634	1.10521	0.299221	0.197199	0.35295
Gfra1	2.64163	2.05258	2.33336	0.949504	0.954458	0.758914	1.59397	1.35113	2.93118	0.875208	1.02613	0.865359	0.367379	0.295363	1.00553	0.273584	0.495788	0.594182	0.941456	0.846144	0.68452	0.285619	0.530028	0.146025
Gfra2	3.52516	3.41364	3.29088	0.537069	0.468429	1.436	4.20318	4.0439	5.81431	0.296187	0.301034	0.495086	0.81319	1.15667	1.46239	0.425782	0.392173	0.216101	0.869309	0.864744	1.13379	0.333393	0.388495	0.372933
Gga1	9.88515	10.8338	10.4248	21.2462	19.0578	20.2036	9.78211	9.84935	8.56514	17.886	17.0025	16.7014	10.278	11.6191	11.7014	14.929	17.6897	15.9143	9.72214	10.6901	11.8125	13.2314	16.7939	13.7578
Gga2	6.82155	6.9908	6.71729	5.70149	5.71139	5.4496	8.67855	7.94434	7.80738	6.10971	6.17922	5.74526	7.54636	7.81783	7.6228	7.00374	7.13061	7.14193	9.30586	8.72694	9.50466	8.48721	8.09517	7.78748
Gga3	4.74694	5.3251	5.34443	8.71493	8.57004	8.53959	6.08907	5.45892	5.46542	8.72453	7.49343	9.03037	6.25695	6.15123	5.62617	8.01429	8.24886	9.17405	7.86239	7.08744	8.20164	8.76296	8.89875	9.02126
Ggact	5.64896	7.91436	5.96535	44.5539	48.8471	46.5892	4.90879	4.76713	7.28135	41.5756	42.2944	39.9553	2.495	2.74141	2.22763	28.9778	30.8968	31.5698	3.1267	2.67398	3.35969	17.4052	25.2466	21.986
Ggct	1.30755	1.73216	1.69845	96.5879	95.2662	96.6196	1.66428	2.00781	1.84526	55.5666	79.5739	69.7701	2.55271	1.90552	1.92165	61.0791	49.7636	45.7609	2.83103	2.30245	1.69182	27.5348	32.8439	31.7013
Ggcx	6.29728	6.07838	6.80814	3.76907	3.85138	3.4311	6.77476	6.62509	7.50013	3.9395	4.51718	4.03539	6.13353	6.12921	6.3109	4.36071	4.15796	4.34359	5.98972	5.84197	6.599	3.97302	5.05848	4.65884
Ggh	9.78822	9.22196	8.67169	6.28192	6.57928	7.22779	10.1382	8.14643	9.86809	6.56305	6.48555	5.78769	6.05965	6.78484	7.66621	5.71515	4.79911	5.48553	6.6274	4.96778	4.37506	6.14291	6.50526	5.27412
Ggnbp1	2.40552	1.99094	2.72109	3.25399	4.24388	2.60991	1.74722	2.22602	1.42391	3.09242	3.48578	2.30254	2.66735	1.9835	2.41425	3.55544	2.79633	2.45182	1.03605	1.6718	2.19345	2.85566	3.32837	3.13946
Ggnbp2	16.2071	15.8333	17.1488	22.5885	24.9016	23.5609	15.9839	16.0138	15.8979	21.15	22.2587	23.1953	18.2603	17.2366	16.7238	23.5012	24.4685	24.6646	17.9717	16.753	15.933	23.3957	24.9143	23.9645
Ggnbp2os	3.58297	1.82316	5.25327	6.3967	3.12874	3.58846	2.98662	2.96106	4.24996	3.63418	2.10899	3.27852	1.81712	2.53901	2.73036	2.005	2.011	2.31531	1.67771	2.11148	2.00035	2.39116	1.69872	2.24235
Ggps1	9.13475	8.96069	8.21367	10.4138	10.6512	9.99903	8.35362	6.2594	8.00467	10.2916	10.2346	10.0486	9.66094	8.19666	9.5608	11.6656	9.79178	10.3419	8.72932	8.07808	7.33579	11.3329	10.7737	12.2912
Ggt1	8.67975	9.01124	8.38251	2.33851	2.59987	2.76024	10.9278	11.7468	8.78292	2.82765	2.26358	1.96259	12.0751	11.9945	11.9168	1.05163	1.43805	1.14017	11.2146	10.8578	12.0928	0.941978	1.0585	1.58979
Ggta1	4.86322	4.23476	5.27198	7.1607	6.40912	7.82958	4.64347	4.96554	4.08236	6.41657	6.75633	6.89842	4.18963	5.39708	5.3335	6.13209	5.30899	7.40872	5.41334	6.04551	5.97526	7.03079	6.5036	7.96194
Ghdc	1.28169	1.59196	1.84152	2.95765	2.81294	2.41383	1.57577	1.96414	1.7798	3.80875	3.17176	3.85509	1.72851	1.52773	1.93642	2.01792	2.12042	2.47639	1.32822	1.39846	1.91326	2.80676	2.26431	2.10876
Ghitm	35.5263	35.3301	35.6271	84.755	91.679	85.7946	33.8475	33.7584	32.9071	87.3133	84.2795	84.6306	41.313	39.0611	40.2494	83.2973	87.807	90.0938	40.5342	41.1389	42.676	85.2114	87.6437	81.4532
Ghr	3.67493	3.56965	3.17075	0.430782	0.614469	0.341335	3.88867	2.87057	3.0174	0.202616	0.361321	0.239309	1.91835	1.88977	3.41147	0.343517	0.533871	0.47954	1.32174	1.46727	1.91506	0.548053	0.40655	0.621016
Gid4	10.5706	10.4749	12.184	20.6287	19.599	19.4575	12.3682	11.9661	12.4418	19.3584	20.1326	18.0347	14.0389	13.584	12.3979	16.0545	16.0459	18.0944	11.8437	13.3913	14.3855	15.7649	14.937	13.9582
Gid8	14.3851	13.6134	13.2447	19.8518	20.5707	21.6398	11.6251	11.6832	12.2839	19.9886	19.8395	18.842	12.5802	12.2529	11.2945	17.4531	17.3316	18.1686	11.5529	12.5714	11.3827	18.6804	17.9362	16.6085
Gigyf1	9.68453	9.57672	7.78325	6.13191	4.87546	6.16882	7.44311	7.86341	6.78693	4.3567	5.05956	4.50364	9.14042	8.2282	7.63803	5.12274	5.38354	4.62732	8.39733	8.29735	9.266	5.51968	5.66642	5.52504
Gigyf2	10.8323	10.5065	10.4192	9.25329	10.017	9.982	12.4135	11.5986	11.5025	10.174	9.982	9.12817	11.6127	10.8044	11.1053	10.3203	10.3331	10.8755	12.5049	11.9746	11.5123	10.4611	9.93546	10.2018
Gimap4	4.11447	2.96686	4.26046	0	0.127569	0.0834352	6.44608	5.13871	4.54563	0	0.102469	0.0603536	2.85604	3.05583	4.68519	0	0.230492	0.0976475	6.44682	6.01661	4.74649	0	0.231795	0.250846
Gimap6	5.76621	4.7522	5.95862	0	0.104598	0.0685375	6.71347	6.94487	4.75447	0	0.17736	0.0992286	3.83338	3.28585	4.79775	0.12565	0.197222	0	6.41581	5.98326	5.49761	0	0.398954	0.0593706
Gimap9	1.76543	1.32883	1.66802	0.101202	0.187725	0.49126	2.25346	2.10799	1.81181	0	0.106292	0.296154	1.48981	1.57542	1.54855	0.377085	0.236062	0.200578	1.68092	1.9359	1.54898	0.168156	0.320644	0.78661
Gin1	2.13963	1.56703	1.53603	2.69232	2.30081	2.01745	1.41828	1.76901	1.37604	1.59633	2.20652	2.30244	2.00563	1.79945	1.69334	2.30272	2.33043	2.47752	1.57748	1.61825	1.65298	2.08771	2.05855	2.37351
Ginm1	11.9822	10.1972	11.6324	33.8585	31.5718	38.9387	9.80758	10.7032	11.2288	28.2667	17.1412	22.8215	8.96621	7.25809	8.12829	33.0526	29.6449	24.8207	6.36137	7.39742	6.1976	16.7927	21.5147	23.3484
Gins1	3.27707	3.70739	4.58394	0.136226	0.922659	0.447315	6.17347	6.44987	4.5195	0.613638	1.45082	0.316323	5.30904	5.77953	6.24936	0.610723	0.738901	0.539242	11.7838	7.61565	9.48852	1.22025	0.476775	0.971988
Gins2	5.62776	7.32853	8.4972	2.16757	3.11106	1.73766	8.7081	9.90784	7.46401	2.41222	2.8818	2.9281	8.94113	11.9437	10.8571	2.9171	2.57328	2.57322	15.0962	10.0542	12.5555	2.67647	1.74188	1.96355
Gins3	1.78848	1.60792	1.89641	0.160317	0.43203	0.480459	2.07702	1.70528	2.29606	0.351941	0.337005	0.506532	2.38253	1.95098	2.09361	0.714243	0.709679	0.389087	3.06371	2.56877	2.86265	0.93356	0.791727	0.819911
Gins4	10.6053	12.266	13.1516	12.5538	10.6868	11.6509	12.6032	13.2701	10.0653	10.6933	13.0768	11.4378	15.2889	12.7645	12.1252	10.5835	10.8792	8.70103	16.583	14.7084	15.9301	11.9176	11.4173	11.6391
Gipc1	33.0273	39.9902	41.93	171.786	152.745	175.71	40.4448	34.7961	34.1015	159.97	157.572	145.404	47.3277	49.1045	49.3361	148.149	152.999	142.669	48.7591	46.3378	56.1362	140.105	165.472	133.248
Git1	12.7729	12.8551	11.9682	6.88519	5.77913	6.74211	11.249	10.435	12.0146	6.02659	6.88047	6.31112	9.52743	10.1569	12.26	6.14118	6.64272	6.27679	12.6362	11.3725	12.6964	7.52969	7.34247	7.37765
